amazon_asin,amazon price,is_prime,in_stock,ebay_price,ebay_quantity,ebay_id
B01A6UTQK8,,False,False,,0,332616662109
B076GZSZQV,$79.49,True,True,98.49598163030998,2,332616662114
B074PP2XD5,$54.02,True,True,69.25373134328358,2,332616662133
B078KMGC11,$116.49,True,True,140.97588978185993,2,332616662158
B01J4XL1OC,$40.89,True,True,54.179104477611936,2,332616662166
B0779JLGRH,$57.14,True,True,72.83582089552239,2,332616662171
B01AT3IS8S,,False,False,,0,332616662230
B078GVRRC5,,False,False,,0,332616662265
B06WRQVP3V,$34.89,True,True,47.29047072330654,2,332616662280
B00BWTL8W2,,False,False,,0,332616662281
B0006VBFM0,$45.50,True,True,59.47187141216992,2,332616662290
B0711MVHVJ,$48.69,True,True,63.13432835820895,2,332616662327
B074PNRFJM,,False,False,,0,332616662386
B01D309TUK,,False,False,,0,332616662416
B00AS8RZZ2,$64.64,True,True,81.44661308840413,2,332616662417
B00470S8SK,$53.49,True,True,68.64523536165328,2,332616662423
B00SRDPR3M,$46.60,True,True,60.73478760045924,2,332616662427
B006R43YS8,$56.73,True,True,72.36509758897817,2,332616662428
B01MT82VX1,,False,False,,0,332616662429
B00IS5VU5I,$58.99,True,True,74.9598163030999,2,332616662436
B00F2BNKP4,$44.57,True,True,58.40413318025258,2,332616662447
B073ZGCFLL,,False,False,,0,332616662448
B000MXGJXM,,False,False,,0,332616662454
B073ZJS7T5,$56.00,True,True,71.52698048220437,2,332616662457
B074PNP8WH,$86.49,True,True,106.53272101033293,2,332616662461
B01J4XKER2,$43.57,True,True,57.25602755453502,2,332616662463
B01DA1EWY0,$83.59,True,True,103.20321469575201,2,332616662468
B0001ZUVAI,$34.50,True,True,46.84270952927669,2,332616662473
B00F2BNP36,$43.00,True,True,56.601607347876005,2,332616662482
B004OYURK6,$92.73,True,True,113.69690011481056,2,332616662487
B0779KX986,$48.00,True,True,62.34213547646383,2,332616662491
B01C4R3J9A,$71.29,True,True,89.09299655568311,2,332616662492
B00F2BNP0Y,$43.00,True,True,56.601607347876005,2,332616662503
B000KNE14S,$99.95,True,True,121.98622273249138,2,332616662506
B076HCHQJB,,False,False,,0,332616662519
B074PP2Y74,$137.49,True,True,165.08610792192883,2,332616662535
B000GZYKIM,$45.40,True,True,59.357060849598156,2,332616662538
B074PMXTV3,$86.45,True,True,106.48679678530425,2,332616662541
B00RXDBXD0,$95.29,True,True,116.63605051664753,2,332616662545
B004JKOCXS,$93.49,True,True,114.5694603903559,2,332616662550
B00RXDBOFM,$56.78,True,True,72.42250287026407,2,332616662557
B074PL13LD,$48.19,True,True,62.560275545350166,2,332616662559
B011IX2YNI,,False,False,,0,332616662560
B000KIE11Q,$111.09,True,True,134.77611940298507,2,332616662563
B01N7R6RIA,$40.89,True,True,54.179104477611936,2,332616662567
B011BI8PCE,$44.85,True,True,58.7256027554535,2,332616662568
B000HGW7F8,$94.99,True,True,116.29161882893226,2,332616662593
B004418O0O,$53.74,True,True,68.93226176808267,2,332616662594
B01NBU40C5,$82.50,True,True,101.95177956371985,2,332616662599
B00RXDBF60,$54.71,True,True,70.0459242250287,2,332616662601
B01AT3IS7E,$54.80,True,True,70.14925373134328,2,332616662608
B003ZAF6ZQ,$113.00,True,True,136.96900114810563,2,332616662611
B078HFQP6Y,,False,False,,0,332616662614
B00LMHNNX6,,False,False,,0,332616662618
B011K8TE16,$75.49,True,True,93.90355912743972,2,332616662619
B076H39RY4,,False,False,,0,332616662623
B074PLDR1N,$170.00,True,True,202.41102181400692,2,332616662624
B000UX6OHK,$92.75,True,True,113.71986222732491,2,332616662634
B01N7R6L91,$50.51,True,True,65.22388059701493,2,332616662639
B00F2BNP9A,$47.69,True,True,61.986222732491385,2,332616662643
B077GDHVXF,$95.00,True,True,116.30309988518944,2,332616662652
B01AT3LHBI,$45.01,True,True,58.909299655568304,2,332616662675
B00LMHN4ZI,$98.40,True,True,120.20665901262916,2,332616662679
B00FP7DIXO,,False,False,,0,332616662683
B00LMHN7QY,$85.28,True,True,105.1435132032147,2,332616662691
B074WCP4Q6,,False,False,,0,332616662707
B01M4OXH25,$43.49,True,True,57.16417910447761,2,332616662712
B00470L7CY,$53.49,True,True,68.64523536165328,2,332616662713
B073ZGD267,$38.49,True,True,51.42365097588978,2,332616662725
B01LM0Y8TK,,False,False,,0,332616662733
B011J3I1MA,,False,False,,0,332616662753
B01IFI1Y2G,$83.59,True,True,103.20321469575201,2,332616662758
B01LPHBRRQ,,False,False,,0,332616662763
B00XM0KRIU,$119.99,True,True,144.9942594718714,2,332626703145
B078Y5R33B,$94.95,True,True,116.24569460390356,2,332626703234
B0718YMK4R,$72.99,True,True,91.0332950631458,2,332626703355
B00HEVERI4,$14.98,True,True,24.431687715269806,2,332626703359
B00EJIRICW,$84.99,True,True,104.81056257175659,2,332626703379
B00X9V6AZ6,$119.00,True,True,143.857634902411,2,332626703382
B01AA7AQU6,,False,False,,0,332626703390
B0756C9R95,$85.70,True,True,105.62571756601608,2,332626703392
B005FN0ZA2,$75.43,True,True,93.84615384615384,2,332626703393
B01N2WHP4G,,False,False,,0,332626703401
B002TSBTF6,$78.98,True,True,97.91044776119404,2,332626703403
B01N6PUXSR,,False,False,,0,332626703404
B0041L6KIA,$67.12,True,True,84.2939150401837,2,332626703408
B00ATULLTU,$77.99,True,True,96.77382319173363,2,332626703414
B002MLDBV0,$299.99,True,True,351.65327210103334,2,332626703416
B01B170WU8,$69.95,True,True,87.54305396096441,2,332626703418
B076X2JLHF,,True,False,,0,332626703426
B00ATULL0E,$77.48,True,True,96.18828932261768,2,332626703429
B000PYBCT4,,False,False,,0,332626703432
B00OSPERQQ,$88.99,True,True,109.40298507462686,2,332626703435
B005FMYWZW,$172.76,True,True,205.57979334098738,2,332626703436
B01MQTX7XH,$112.95,True,True,136.91159586681974,2,332626703442
B005FN12BS,$83.61,True,True,103.22617680826636,2,332626703444
B003MYYJD0,$124.00,True,True,149.59816303099888,2,332626703446
B00962GV3S,$53.05,True,True,68.14006888633753,2,332626703450
B008LQT4L6,$94.99,True,True,116.29161882893226,2,332626703455
B010EA7UVW,,False,False,,0,332626703457
B06XBX156R,$99.95,True,True,121.98622273249138,2,332626703458
B073HGFL7T,$104.97,True,True,127.74971297359356,2,332626703464
B000GXAUQ0,$64.13,True,True,80.86107921928817,2,332626703465
B06XXJHNL8,$119.95,True,True,144.9483352468427,2,332626703466
B004MSU88K,$59.99,True,True,76.10792192881746,2,332626703468
